station_id,stationname,date,daytype,rides
40230,Cumberland,11/18/2014,W,4499
40230,Cumberland,9/30/2001,U,1481
40230,Cumberland,9/27/2015,U,2022
40230,Cumberland,9/24/2008,W,5566
40230,Cumberland,5/8/2013,W,4918
40230,Cumberland,10/14/2013,W,4400
40230,Cumberland,8/10/2012,W,5615
40230,Cumberland,11/3/2005,W,5915
40230,Cumberland,9/22/2013,U,1934
40230,Cumberland,1/2/2017,U,1418
40230,Cumberland,1/29/2005,A,1817
40230,Cumberland,10/31/2008,W,4850
40230,Cumberland,12/17/2007,W,3814
40230,Cumberland,4/24/2017,W,4645
40230,Cumberland,2/24/2005,W,5252
40230,Cumberland,2/24/2010,W,4290
40230,Cumberland,4/27/2016,W,4666
40230,Cumberland,3/16/2014,U,1583
40230,Cumberland,7/18/2016,W,4965
40230,Cumberland,11/8/2014,A,2104
40230,Cumberland,1/25/2011,W,4143
40230,Cumberland,12/3/2013,W,4630
40230,Cumberland,9/11/2006,W,5459
40230,Cumberland,8/25/2012,A,2741
40230,Cumberland,6/21/2015,U,1991
40230,Cumberland,12/28/2008,U,1505
40230,Cumberland,12/19/2009,A,2171
40230,Cumberland,11/17/2014,W,4541
40230,Cumberland,10/14/2011,W,4992
40230,Cumberland,8/28/2007,W,4930
40230,Cumberland,5/6/2001,U,1445
40230,Cumberland,5/20/2002,W,4526
40230,Cumberland,5/19/2003,W,4678
40230,Cumberland,1/23/2008,W,4349
40230,Cumberland,6/21/2010,W,4364
40230,Cumberland,6/25/2013,W,4881
40230,Cumberland,9/22/2017,W,4732
40230,Cumberland,11/11/2010,W,4301
40230,Cumberland,1/26/2011,W,4453
40230,Cumberland,6/24/2015,W,5287
40230,Cumberland,10/21/2004,W,5677
40230,Cumberland,4/19/2004,W,5218
40230,Cumberland,7/26/2004,W,5078
40230,Cumberland,11/8/2007,W,5158
40230,Cumberland,2/10/2003,W,4530
40230,Cumberland,10/12/2004,W,5482
40230,Cumberland,10/20/2008,W,5276
40230,Cumberland,8/5/2013,W,4754
40230,Cumberland,10/13/2017,W,4762
40230,Cumberland,1/8/2016,W,4229
40230,Cumberland,3/8/2009,U,1123
40230,Cumberland,7/26/2006,W,6181
40230,Cumberland,3/14/2017,W,4652
40230,Cumberland,9/21/2008,U,2180
40230,Cumberland,3/26/2012,W,4340
40230,Cumberland,5/7/2010,W,4167
40230,Cumberland,6/5/2002,W,4637
40230,Cumberland,3/9/2011,W,4482
40230,Cumberland,8/1/2010,U,2482
40230,Cumberland,1/18/2011,W,4309
40230,Cumberland,7/14/2017,W,5004
40230,Cumberland,8/27/2015,W,5208
40230,Cumberland,11/10/2013,U,1651
40230,Cumberland,10/12/2008,U,3257
40230,Cumberland,10/2/2007,W,4968
40230,Cumberland,3/14/2014,W,4740
40230,Cumberland,7/5/2007,W,5683
40230,Cumberland,6/17/2012,U,2377
40230,Cumberland,9/18/2010,A,2914
40230,Cumberland,8/13/2010,W,5016
40230,Cumberland,7/12/2017,W,4732
40230,Cumberland,5/22/2013,W,4516
40230,Cumberland,10/10/2003,W,5778
40230,Cumberland,10/25/2004,W,5356
40230,Cumberland,6/14/2016,W,4824
40230,Cumberland,4/4/2017,W,4757
40230,Cumberland,10/4/2008,A,2193
40230,Cumberland,11/6/2014,W,4967
40230,Cumberland,3/5/2009,W,4550
40230,Cumberland,11/10/2012,A,2502
40230,Cumberland,12/18/2014,W,4257
40230,Cumberland,11/30/2015,W,4641
40230,Cumberland,1/12/2014,U,1143
40230,Cumberland,7/24/2006,W,5950
40230,Cumberland,10/30/2004,A,2072
40230,Cumberland,7/20/2006,W,5962
40230,Cumberland,7/16/2008,W,5305
40230,Cumberland,1/6/2017,W,3650
40230,Cumberland,9/6/2010,U,1935
40230,Cumberland,10/27/2009,W,4673
40230,Cumberland,2/13/2004,W,4499
40230,Cumberland,7/11/2012,W,5272
40230,Cumberland,4/9/2001,W,4862
40230,Cumberland,6/12/2004,A,3215
40230,Cumberland,1/29/2014,W,4224
40230,Cumberland,11/22/2013,W,4567
40230,Cumberland,3/4/2007,U,1440
40230,Cumberland,12/17/2006,U,1829
40230,Cumberland,1/9/2004,W,4268
40230,Cumberland,1/21/2011,W,3643
40230,Cumberland,5/22/2007,W,5250
40230,Cumberland,7/8/2016,W,5162
40230,Cumberland,6/26/2012,W,5093
40230,Cumberland,6/8/2011,W,4887
40230,Cumberland,3/7/2005,W,4763
40230,Cumberland,9/28/2008,U,1779
40230,Cumberland,10/13/2011,W,5057
40230,Cumberland,11/2/2011,W,4707
40230,Cumberland,8/11/2011,W,4848
40230,Cumberland,3/10/2002,U,1180
40230,Cumberland,8/13/2005,A,3237
40230,Cumberland,4/1/2011,W,4713
40230,Cumberland,2/13/2007,W,4907
40230,Cumberland,11/12/2015,W,5011
40230,Cumberland,4/3/2016,U,1644
40230,Cumberland,10/19/2004,W,5424
40230,Cumberland,8/18/2001,A,2738
40230,Cumberland,9/22/2010,W,5028
40230,Cumberland,7/5/2016,W,4681
40230,Cumberland,3/31/2003,W,4374
40230,Cumberland,7/7/2005,W,5332
40230,Cumberland,2/18/2008,W,3490
40230,Cumberland,9/23/2001,U,1217
40230,Cumberland,6/26/2017,W,4820
40230,Cumberland,3/31/2009,W,4418
40230,Cumberland,10/28/2008,W,5272
40230,Cumberland,3/18/2010,W,4621
40230,Cumberland,3/21/2010,U,1303
40230,Cumberland,3/21/2003,W,4310
40230,Cumberland,9/26/2001,W,5038
40230,Cumberland,6/21/2007,W,5139
40230,Cumberland,10/6/2008,W,5551
40230,Cumberland,6/6/2005,W,5933
40230,Cumberland,11/18/2004,W,5504
40230,Cumberland,9/30/2012,U,1734
40230,Cumberland,2/1/2010,W,4060
40230,Cumberland,10/20/2011,W,4808
40230,Cumberland,4/25/2017,W,4752
40230,Cumberland,8/17/2010,W,4650
40230,Cumberland,12/25/2011,U,911
40230,Cumberland,5/20/2014,W,4886
40230,Cumberland,2/23/2001,W,4800
40230,Cumberland,6/5/2017,W,5022
40230,Cumberland,6/3/2015,W,4917
40230,Cumberland,7/30/2014,W,4834
40230,Cumberland,1/29/2017,U,1170
40230,Cumberland,2/6/2008,W,4653
40230,Cumberland,4/16/2013,W,5112
40230,Cumberland,1/24/2008,W,4249
40230,Cumberland,9/14/2009,W,5034
40230,Cumberland,10/7/2007,U,3164
40230,Cumberland,11/18/2006,A,3137
40230,Cumberland,8/16/2002,W,5134
40230,Cumberland,11/9/2008,U,1559
40230,Cumberland,4/19/2001,W,5092
40230,Cumberland,7/31/2016,U,3060
40230,Cumberland,1/31/2003,W,4507
40230,Cumberland,11/25/2006,A,3147
40230,Cumberland,9/9/2005,W,6195
40230,Cumberland,8/2/2014,A,3648
40230,Cumberland,1/12/2009,W,4742
40230,Cumberland,2/5/2013,W,4521
40230,Cumberland,7/30/2005,A,4658
40230,Cumberland,4/2/2007,W,4897
40230,Cumberland,2/1/2013,W,3869
40230,Cumberland,3/22/2009,U,1548
40230,Cumberland,9/12/2002,W,5301
40230,Cumberland,6/3/2006,A,3120
40230,Cumberland,2/17/2001,A,1547
40230,Cumberland,4/23/2008,W,5073
40230,Cumberland,9/17/2010,W,5609
40230,Cumberland,5/26/2010,W,4620
40230,Cumberland,7/22/2006,A,3622
40230,Cumberland,4/26/2009,U,1379
40230,Cumberland,3/14/2012,W,4814
40230,Cumberland,5/8/2014,W,4779
40230,Cumberland,1/10/2017,W,4328
40230,Cumberland,3/15/2016,W,4575
40230,Cumberland,2/3/2008,U,1105
40230,Cumberland,8/5/2017,A,3809
40230,Cumberland,5/19/2012,A,2726
40230,Cumberland,4/12/2005,W,5440
40230,Cumberland,2/27/2015,W,3998
40230,Cumberland,7/20/2008,U,2013
40230,Cumberland,8/31/2009,W,4517
40230,Cumberland,3/18/2012,U,1675
40230,Cumberland,3/19/2005,A,2414
40230,Cumberland,4/21/2008,W,5074
40230,Cumberland,10/12/2017,W,5230
40230,Cumberland,7/3/2007,W,8026
40230,Cumberland,5/15/2012,W,4779
40230,Cumberland,7/14/2016,W,5008
40230,Cumberland,4/9/2008,W,4931
40230,Cumberland,8/16/2001,W,4910
40230,Cumberland,5/22/2011,U,2098
40230,Cumberland,11/26/2014,W,3935
40230,Cumberland,2/14/2002,W,4483
40230,Cumberland,3/17/2006,W,5624
40230,Cumberland,7/6/2012,W,4276
40230,Cumberland,1/27/2002,U,1154
40230,Cumberland,2/28/2004,A,2141
40230,Cumberland,6/10/2004,W,5682
40230,Cumberland,1/29/2001,W,4806
40230,Cumberland,11/24/2006,W,4041
40230,Cumberland,2/1/2017,W,4462
40230,Cumberland,5/28/2016,A,3080
40230,Cumberland,6/4/2002,W,4491
40230,Cumberland,7/14/2010,W,4805
40230,Cumberland,9/15/2006,W,6132
40230,Cumberland,2/11/2003,W,5342
40230,Cumberland,3/13/2011,U,1562
40230,Cumberland,5/3/2004,W,4894
40230,Cumberland,4/6/2002,A,2106
40230,Cumberland,6/16/2017,W,4805
40230,Cumberland,3/22/2012,W,4475
40230,Cumberland,7/7/2016,W,4993
40230,Cumberland,1/26/2013,A,1717
40230,Cumberland,10/19/2014,U,1867
40230,Cumberland,8/16/2009,U,2757
40230,Cumberland,9/25/2005,U,2683
40230,Cumberland,1/12/2012,W,4650
40230,Cumberland,7/29/2014,W,4710
40230,Cumberland,2/23/2004,W,4730
40230,Cumberland,10/26/2009,W,4457
40230,Cumberland,6/5/2008,W,5257
40230,Cumberland,10/5/2009,W,4597
40230,Cumberland,6/15/2001,W,5306
40230,Cumberland,5/19/2004,W,5436
40230,Cumberland,2/10/2010,W,4161
40230,Cumberland,5/30/2015,A,2918
40230,Cumberland,7/21/2011,W,4843
40230,Cumberland,1/6/2015,W,4085
40230,Cumberland,2/19/2014,W,4584
40230,Cumberland,3/19/2002,W,4454
40230,Cumberland,10/9/2001,W,5080
40230,Cumberland,2/26/2008,W,4545
40230,Cumberland,3/5/2013,W,4327
40230,Cumberland,11/6/2002,W,5279
40230,Cumberland,7/8/2006,A,4052
40230,Cumberland,4/15/2016,W,4858
40230,Cumberland,8/24/2005,W,5936
40230,Cumberland,8/18/2004,W,5047
40230,Cumberland,1/21/2002,W,2903
40230,Cumberland,11/9/2001,W,4707
40230,Cumberland,3/16/2001,W,4769
40230,Cumberland,10/14/2014,W,4912
40230,Cumberland,4/7/2012,A,2256
40230,Cumberland,8/6/2017,U,2943
40230,Cumberland,4/23/2007,W,5178
40230,Cumberland,11/13/2005,U,1841
40230,Cumberland,11/21/2003,W,5098
40230,Cumberland,3/19/2017,U,1348
40230,Cumberland,8/9/2008,A,3814
40230,Cumberland,11/17/2010,W,4691
40230,Cumberland,9/4/2014,W,4689
40230,Cumberland,3/21/2013,W,4731
40230,Cumberland,5/28/2013,W,4319
40230,Cumberland,2/11/2010,W,4358
40230,Cumberland,12/24/2011,A,1345
40230,Cumberland,5/14/2016,A,2064
40230,Cumberland,5/8/2004,A,2261
40230,Cumberland,1/13/2013,U,1184
40230,Cumberland,1/11/2005,W,5218
40230,Cumberland,12/6/2016,W,4561
40230,Cumberland,1/19/2015,W,2726
40230,Cumberland,7/4/2007,U,3348
40230,Cumberland,3/6/2006,W,5206
40230,Cumberland,1/7/2015,W,3075
40230,Cumberland,4/17/2016,U,1883
40230,Cumberland,4/5/2010,W,4201
40230,Cumberland,1/30/2013,W,4619
40230,Cumberland,6/28/2015,U,2874
40230,Cumberland,2/29/2012,W,4501
40230,Cumberland,2/21/2001,W,4913
40230,Cumberland,4/20/2007,W,5255
40230,Cumberland,12/8/2014,W,4386
40230,Cumberland,8/16/2016,W,5046
40230,Cumberland,11/21/2002,W,5167
40230,Cumberland,5/25/2003,U,1648
40230,Cumberland,11/12/2016,A,1658
40230,Cumberland,4/11/2002,W,4826
40230,Cumberland,12/13/2016,W,4173
40230,Cumberland,12/12/2011,W,4136
40230,Cumberland,5/18/2009,W,4389
40230,Cumberland,9/18/2007,W,5430
40230,Cumberland,7/18/2006,W,6359
40230,Cumberland,1/5/2012,W,3941
40230,Cumberland,4/25/2001,W,5038
40230,Cumberland,1/23/2006,W,5471
40230,Cumberland,6/17/2006,A,3415
40230,Cumberland,3/5/2008,W,4643
40230,Cumberland,12/27/2006,W,4220
40230,Cumberland,3/19/2009,W,4616
40230,Cumberland,6/10/2005,W,6509
40230,Cumberland,6/22/2005,W,6104
40230,Cumberland,5/30/2013,W,4905
40230,Cumberland,7/16/2004,W,5630
40230,Cumberland,3/23/2016,W,4277
40230,Cumberland,8/29/2013,W,5129
40230,Cumberland,6/10/2012,U,2402
40230,Cumberland,3/24/2016,W,4120
40230,Cumberland,9/21/2006,W,5878
40230,Cumberland,7/7/2004,W,5112
40230,Cumberland,3/26/2011,A,1833
40230,Cumberland,10/7/2005,W,5892
40230,Cumberland,11/19/2005,A,3182
40230,Cumberland,2/26/2016,W,4262
40230,Cumberland,9/13/2007,W,4958
40230,Cumberland,4/22/2001,U,1204
40230,Cumberland,11/11/2006,A,2579
40230,Cumberland,9/13/2002,W,5220
40230,Cumberland,2/14/2015,A,1622
40230,Cumberland,6/18/2010,W,4937
40230,Cumberland,2/16/2004,W,3551
40230,Cumberland,12/13/2014,A,2662
40230,Cumberland,4/14/2016,W,4938
40230,Cumberland,5/24/2001,W,5128
40230,Cumberland,12/24/2013,W,1821
40230,Cumberland,1/26/2015,W,4342
40230,Cumberland,6/18/2011,A,3128
40230,Cumberland,11/5/2013,W,4842
40230,Cumberland,12/21/2013,A,2264
40230,Cumberland,4/26/2007,W,4814
40230,Cumberland,4/17/2001,W,4835
40230,Cumberland,6/3/2012,U,2245
40230,Cumberland,5/12/2003,W,4579
40230,Cumberland,10/3/2006,W,5598
40230,Cumberland,1/23/2011,U,1242
40230,Cumberland,3/26/2015,W,4356
40230,Cumberland,8/5/2004,W,5289
40230,Cumberland,11/11/2017,A,1861
40230,Cumberland,4/20/2014,U,1431
40230,Cumberland,9/4/2015,W,5047
40230,Cumberland,3/10/2015,W,4615
40230,Cumberland,6/1/2016,W,4919
40230,Cumberland,10/20/2005,W,5927
40230,Cumberland,11/22/2016,W,4435
40230,Cumberland,3/18/2009,W,4724
40230,Cumberland,4/18/2017,W,4847
40230,Cumberland,7/6/2015,W,4816
40230,Cumberland,8/7/2001,W,5130
40230,Cumberland,9/14/2004,W,6012
40230,Cumberland,10/15/2001,W,4828
40230,Cumberland,8/27/2010,W,4876
40230,Cumberland,12/10/2005,A,2701
40230,Cumberland,6/23/2001,A,2667
40230,Cumberland,7/12/2009,U,2492
40230,Cumberland,10/9/2015,W,5045
40230,Cumberland,6/12/2005,U,2887
40230,Cumberland,8/21/2008,W,5906
40230,Cumberland,12/2/2010,W,4498
40230,Cumberland,11/2/2006,W,5411
40230,Cumberland,1/30/2016,A,1766
40230,Cumberland,9/7/2017,W,5168
40230,Cumberland,7/2/2002,W,5258
40230,Cumberland,6/21/2009,U,1876
40230,Cumberland,3/23/2004,W,4676
40230,Cumberland,10/28/2001,U,1480
40230,Cumberland,1/1/2001,U,788
40230,Cumberland,8/2/2011,W,4553
40230,Cumberland,3/18/2015,W,4553
40230,Cumberland,9/30/2015,W,5221
40230,Cumberland,11/12/2008,W,5502
40230,Cumberland,11/29/2012,W,4781
40230,Cumberland,12/5/2013,W,4786
40230,Cumberland,1/18/2009,U,1111
40230,Cumberland,9/6/2014,A,2617
40230,Cumberland,10/29/2012,W,4990
40230,Cumberland,7/2/2010,W,5993
40230,Cumberland,4/5/2012,W,5067
40230,Cumberland,8/12/2002,W,4857
40230,Cumberland,1/13/2016,W,4392
40230,Cumberland,9/14/2012,W,5359
40230,Cumberland,7/6/2002,A,2935
40230,Cumberland,4/8/2017,A,2016
40230,Cumberland,4/28/2004,W,5166
40230,Cumberland,5/18/2016,W,4651
40230,Cumberland,10/31/2011,W,4477
40230,Cumberland,2/14/2010,U,1392
40230,Cumberland,3/31/2001,A,1707
40230,Cumberland,3/10/2012,A,2086
40230,Cumberland,8/20/2005,A,3858
40230,Cumberland,10/2/2015,W,5016
40230,Cumberland,6/10/2013,W,4994
40230,Cumberland,12/31/2016,A,2349
40230,Cumberland,1/14/2015,W,4320
40230,Cumberland,3/16/2005,W,5321
40230,Cumberland,2/8/2001,W,4848
40230,Cumberland,4/8/2009,W,4526
40230,Cumberland,10/2/2006,W,5273
40230,Cumberland,12/26/2001,W,2977
40230,Cumberland,7/9/2001,W,4822
40230,Cumberland,10/20/2007,A,2678
40230,Cumberland,5/16/2006,W,5968
40230,Cumberland,9/21/2017,W,5087
40230,Cumberland,11/15/2004,W,5284
40230,Cumberland,10/27/2005,W,6048
40230,Cumberland,11/3/2001,A,1915
40230,Cumberland,11/9/2010,W,4872
40230,Cumberland,7/30/2009,W,5154
40230,Cumberland,10/6/2003,W,5012
40230,Cumberland,3/31/2015,W,4557
40230,Cumberland,2/17/2002,U,1193
40230,Cumberland,7/14/2012,A,4163
40230,Cumberland,12/10/2013,W,4307
40230,Cumberland,10/27/2011,W,4782
40230,Cumberland,4/23/2015,W,4768
40230,Cumberland,6/12/2012,W,5310
40230,Cumberland,11/18/2010,W,4570
40230,Cumberland,3/24/2012,A,2226
40230,Cumberland,3/6/2017,W,4208
40230,Cumberland,9/5/2001,W,5081
40230,Cumberland,6/13/2007,W,5938
40230,Cumberland,9/16/2004,W,5553
40230,Cumberland,6/29/2001,W,5893
40230,Cumberland,8/24/2002,A,2043
40230,Cumberland,6/19/2011,U,2091
40230,Cumberland,10/16/2002,W,5286
40230,Cumberland,11/5/2015,W,5269
40230,Cumberland,2/28/2005,W,5114
40230,Cumberland,5/13/2003,W,4989
40230,Cumberland,9/30/2009,W,5026
40230,Cumberland,6/13/2010,U,2419
40230,Cumberland,1/22/2007,W,4943
40230,Cumberland,2/3/2001,A,1417
40230,Cumberland,12/9/2003,W,4831
40230,Cumberland,8/2/2011,W,4554
40230,Cumberland,1/8/2002,W,4628
40230,Cumberland,9/4/2010,A,3201
40230,Cumberland,8/17/2002,A,3424
40230,Cumberland,12/18/2007,W,4268
40230,Cumberland,10/12/2011,W,5034
40230,Cumberland,3/30/2002,A,1533
40230,Cumberland,3/29/2007,W,4723
40230,Cumberland,7/23/2004,W,5556
40230,Cumberland,8/19/2014,W,4617
40230,Cumberland,1/21/2004,W,4813
40230,Cumberland,6/21/2002,W,4909
40230,Cumberland,1/25/2016,W,4473
40230,Cumberland,12/21/2002,A,2186
40230,Cumberland,12/8/2013,U,1592
40230,Cumberland,1/28/2012,A,1748
40230,Cumberland,9/20/2002,W,5046
40230,Cumberland,12/9/2009,W,4355
40230,Cumberland,9/9/2006,A,3122
40230,Cumberland,3/18/2006,A,2602
40230,Cumberland,1/15/2004,W,4942
40230,Cumberland,10/8/2007,W,4359
40230,Cumberland,3/20/2011,U,1247
40230,Cumberland,9/10/2017,U,1928
40230,Cumberland,12/17/2010,W,4004
40230,Cumberland,4/2/2015,W,4604
40230,Cumberland,9/6/2006,W,6118
40230,Cumberland,6/13/2006,W,6378
40230,Cumberland,9/29/2001,A,2139
40230,Cumberland,11/5/2007,W,4673
40230,Cumberland,12/11/2015,W,4995
40230,Cumberland,7/20/2011,W,4827
40230,Cumberland,10/1/2005,A,2650
40230,Cumberland,5/11/2002,A,1588
40230,Cumberland,6/20/2004,U,1946
40230,Cumberland,10/10/2015,A,2749
40230,Cumberland,3/27/2007,W,4511
40230,Cumberland,12/27/2007,W,3819
40230,Cumberland,6/27/2012,W,5292
40230,Cumberland,7/19/2014,A,3404
40230,Cumberland,8/18/2006,W,6216
40230,Cumberland,3/22/2016,W,4392
40230,Cumberland,3/13/2003,W,5030
40230,Cumberland,8/21/2014,W,4491
40230,Cumberland,12/19/2002,W,4694
40230,Cumberland,5/6/2007,U,2048
40230,Cumberland,2/14/2014,W,4251
40230,Cumberland,5/3/2014,A,2761
40230,Cumberland,4/15/2008,W,5096
40230,Cumberland,4/6/2006,W,5605
40230,Cumberland,8/16/2008,A,3850
40230,Cumberland,12/17/2008,W,4660
40230,Cumberland,9/2/2012,U,3085
40230,Cumberland,10/28/2017,A,1712
40230,Cumberland,11/11/2014,W,4233
40230,Cumberland,6/24/2008,W,5609
40230,Cumberland,5/21/2010,W,4411
40230,Cumberland,6/3/2014,W,5222
40230,Cumberland,11/11/2011,W,4448
40230,Cumberland,7/30/2002,W,5207
40230,Cumberland,2/8/2008,W,4411
40230,Cumberland,5/31/2012,W,4857
40230,Cumberland,9/19/2011,W,4810
40230,Cumberland,2/8/2014,A,1813
40230,Cumberland,11/3/2006,W,5321
40230,Cumberland,9/24/2012,W,5023
40230,Cumberland,1/4/2005,W,4742
40230,Cumberland,6/2/2003,W,4705
40230,Cumberland,7/12/2013,W,6488
40230,Cumberland,12/2/2008,W,5058
40230,Cumberland,11/6/2012,W,4712
40230,Cumberland,3/17/2007,A,3995
40230,Cumberland,2/17/2014,W,3717
40230,Cumberland,10/30/2002,W,5249
40230,Cumberland,4/7/2007,A,1612
40230,Cumberland,9/29/2006,W,5848
40230,Cumberland,11/29/2013,W,2874
40230,Cumberland,11/25/2005,W,3512
40230,Cumberland,5/17/2007,W,5100
40230,Cumberland,6/24/2014,W,4700
40230,Cumberland,7/7/2010,W,4420
40230,Cumberland,6/24/2003,W,5446
40230,Cumberland,4/19/2010,W,4320
40230,Cumberland,10/6/2004,W,5545
40230,Cumberland,5/4/2013,A,2402
40230,Cumberland,1/27/2009,W,4537
40230,Cumberland,7/3/2009,U,6318
40230,Cumberland,8/9/2003,A,3249
40230,Cumberland,1/8/2004,W,4508
40230,Cumberland,10/22/2002,W,5397
40230,Cumberland,12/17/2001,W,4281
40230,Cumberland,9/13/2010,W,4862
40230,Cumberland,4/28/2006,W,5779
40230,Cumberland,7/12/2001,W,5278
40230,Cumberland,9/5/2002,W,5116
40230,Cumberland,4/17/2003,W,4705
40230,Cumberland,12/2/2007,U,3020
40230,Cumberland,12/16/2005,W,5180
40230,Cumberland,10/8/2013,W,5004
40230,Cumberland,12/23/2007,U,1470
40230,Cumberland,11/5/2011,A,2755
40230,Cumberland,9/13/2016,W,5204
40230,Cumberland,10/29/2003,W,5399
40230,Cumberland,7/30/2008,W,5395
40230,Cumberland,12/4/2009,W,4437
40230,Cumberland,12/4/2006,W,5072
40230,Cumberland,4/24/2006,W,5836
40230,Cumberland,8/30/2005,W,5914
40230,Cumberland,11/13/2009,W,4507
40230,Cumberland,2/1/2006,W,5542
40230,Cumberland,2/13/2008,W,4795
40230,Cumberland,3/10/2005,W,5329
40230,Cumberland,8/12/2012,U,2593
40230,Cumberland,10/26/2001,W,4571
40230,Cumberland,8/16/2005,W,5868
40230,Cumberland,4/23/2009,W,4931
40230,Cumberland,11/10/2006,W,5074
40230,Cumberland,9/12/2001,W,4428
40230,Cumberland,4/28/2009,W,4643
40230,Cumberland,5/27/2009,W,4538
40230,Cumberland,12/29/2012,A,1886
40230,Cumberland,4/29/2001,U,1420
40230,Cumberland,5/22/2009,W,4359
40230,Cumberland,11/26/2017,U,1363
40230,Cumberland,3/13/2004,A,2879
40230,Cumberland,7/28/2011,W,4540
40230,Cumberland,8/17/2016,W,4808
40230,Cumberland,6/30/2007,A,4489
40230,Cumberland,7/30/2017,U,1774
40230,Cumberland,9/14/2005,W,6572
40230,Cumberland,5/27/2007,U,2335
40230,Cumberland,10/25/2017,W,5047
40230,Cumberland,12/4/2010,A,2545
40230,Cumberland,4/13/2017,W,4790
40230,Cumberland,12/1/2001,A,1990
40230,Cumberland,5/27/2001,U,1465
40230,Cumberland,9/19/2014,W,5037
40230,Cumberland,11/30/2013,A,2828
40230,Cumberland,11/2/2003,U,1357
40230,Cumberland,7/12/2012,W,5471
40230,Cumberland,9/12/2013,W,5223
40230,Cumberland,9/16/2005,W,6282
40230,Cumberland,1/18/2010,W,2651
40230,Cumberland,1/6/2014,W,1632
40230,Cumberland,12/5/2007,W,4734
40230,Cumberland,1/2/2013,W,3604
40230,Cumberland,12/2/2002,W,4954
40230,Cumberland,9/12/2004,U,2390
40230,Cumberland,11/6/2004,A,2264
40230,Cumberland,9/22/2016,W,5475
40230,Cumberland,1/3/2017,W,3950
40230,Cumberland,9/11/2015,W,5417
40230,Cumberland,2/14/2007,W,4683
40230,Cumberland,3/27/2008,W,4315
40230,Cumberland,4/18/2012,W,4653
40230,Cumberland,6/7/2016,W,5338
40230,Cumberland,2/22/2017,W,4640
40230,Cumberland,11/14/2002,W,5211
40230,Cumberland,9/27/2004,W,5727
40230,Cumberland,10/16/2005,U,2364
40230,Cumberland,12/14/2005,W,5867
40230,Cumberland,12/5/2010,U,1409
40230,Cumberland,8/8/2003,W,5130
40230,Cumberland,2/22/2010,W,4100
40230,Cumberland,4/22/2010,W,4594
40230,Cumberland,6/22/2006,W,6192
40230,Cumberland,3/29/2015,U,1425
40230,Cumberland,4/2/2013,W,4578
40230,Cumberland,7/3/2010,A,4080
40230,Cumberland,8/12/2008,W,5339
40230,Cumberland,3/17/2003,W,4542
40230,Cumberland,10/28/2012,U,1767
40230,Cumberland,1/9/2006,W,5237
40230,Cumberland,8/28/2009,W,4637
40230,Cumberland,6/6/2008,W,5248
40230,Cumberland,10/31/2006,W,5531
40230,Cumberland,6/26/2015,W,4882
40230,Cumberland,7/23/2008,W,5590
40230,Cumberland,5/17/2010,W,4321
40230,Cumberland,6/2/2007,A,2926
40230,Cumberland,7/5/2017,W,4843
40230,Cumberland,1/25/2012,W,4472
40230,Cumberland,6/22/2015,W,4755
40230,Cumberland,11/9/2011,W,4623
40230,Cumberland,4/19/2015,U,1572
40230,Cumberland,5/5/2006,W,5585
40230,Cumberland,2/12/2004,W,4700
40230,Cumberland,1/16/2014,W,4661
40230,Cumberland,2/27/2007,W,4682
40230,Cumberland,12/21/2006,W,4736
40230,Cumberland,4/24/2014,W,4714
40230,Cumberland,11/20/2007,W,4634
40230,Cumberland,3/20/2013,W,4633
40230,Cumberland,2/22/2004,U,1213
40230,Cumberland,1/23/2017,W,4343
40230,Cumberland,12/15/2016,W,3746
40230,Cumberland,6/12/2006,W,5825
40230,Cumberland,11/23/2014,U,1666
40230,Cumberland,2/3/2016,W,4612
40230,Cumberland,4/26/2015,U,1614
40230,Cumberland,11/8/2004,W,5492
40230,Cumberland,9/2/2001,U,2028
40230,Cumberland,10/16/2017,W,4930
40230,Cumberland,9/20/2015,U,2572
40230,Cumberland,2/24/2004,W,4944
40230,Cumberland,11/25/2007,U,1639
40230,Cumberland,9/17/2006,U,2311
40230,Cumberland,11/15/2009,U,1259
40230,Cumberland,8/12/2003,W,5222
40230,Cumberland,3/18/2005,W,5111
40230,Cumberland,3/15/2001,W,4823
40230,Cumberland,3/25/2003,W,4732
40230,Cumberland,9/7/2010,W,4649
40230,Cumberland,7/6/2009,W,4358
40230,Cumberland,9/25/2006,W,5486
40230,Cumberland,5/8/2015,W,4562
40230,Cumberland,4/9/2015,W,4407
40230,Cumberland,10/30/2014,W,4834
40230,Cumberland,9/15/2002,U,1493
40230,Cumberland,3/6/2009,W,4291
40230,Cumberland,2/17/2005,W,5193
40230,Cumberland,11/23/2010,W,4587
40230,Cumberland,4/13/2012,W,4588
40230,Cumberland,6/12/2001,W,5096
40230,Cumberland,6/20/2011,W,4626
40230,Cumberland,12/29/2015,W,3538
40230,Cumberland,5/3/2006,W,5881
40230,Cumberland,5/18/2015,W,5005
40230,Cumberland,11/28/2013,U,1221
40230,Cumberland,6/12/2015,W,5414
40230,Cumberland,11/14/2004,U,1550
40230,Cumberland,1/5/2007,W,4580
40230,Cumberland,7/31/2006,W,5625
40230,Cumberland,9/8/2004,W,5818
40230,Cumberland,3/16/2017,W,4636
40230,Cumberland,12/5/2014,W,4672
40230,Cumberland,11/18/2012,U,1562
40230,Cumberland,10/17/2006,W,5993
40230,Cumberland,7/25/2003,W,5233
